"","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
"1592596","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-12-20,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1592638","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-12-06,NA,0,"female","adult","Orange County",NA,28.5014,-81.5875,NA,NA,NA,NA
"1592678","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-03-14,NA,0,"female","adult","Orange County",NA,28.3795,-81.3857,NA,NA,NA,NA
"1592719","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-30,NA,0,"female","adult","Orange County",NA,28.4731,-81.6168,NA,NA,NA,NA
"1592792","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-10-18,NA,0,"female","adult","Orange County",NA,28.3795,-81.3857,NA,NA,NA,NA
"1592834","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-10-25,NA,0,"female","adult","Orange County",NA,28.3714,-81.4195,NA,NA,NA,NA
"1592875","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-10-25,NA,0,"female","adult","Orange County",NA,28.4983,-80.9963,NA,NA,NA,NA
"1592899","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-05-02,NA,1,"female","adult","Orange County",NA,28.5101,-81.4841,NA,NA,NA,NA
"1592927","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-06-28,NA,0,"female","adult","Orange County",NA,28.3795,-81.3857,NA,NA,NA,NA
"1592968","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-16,NA,0,"female","adult","Orange County",NA,28.4983,-80.9963,NA,NA,NA,NA
"1593004","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-30,NA,0,"female","adult","Orange County",NA,28.3714,-81.4195,NA,NA,NA,NA
"1593039","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-05-02,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1593082","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-16,NA,0,"female","adult","Orange County",NA,28.7583,-81.5023,NA,NA,NA,NA
"1593102","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-11-22,NA,3,"female","adult","Orange County",NA,28.6349,-81.5493,NA,NA,NA,NA
"1593125","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-04-04,NA,0,"female","adult","Orange County",NA,28.3714,-81.4195,NA,NA,NA,NA
"1593185","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-03-28,NA,2,"female","adult","Orange County",NA,28.5647,-81.0223,NA,NA,NA,NA
"1593207","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-12-27,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1593248","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-11-30,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1593289","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-23,NA,0,"female","adult","Orange County",NA,28.3809,-81.1896,NA,NA,NA,NA
"1593331","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-02-15,NA,0,"female","adult","Orange County",NA,28.6281,-81.3362,NA,NA,NA,NA
"1593365","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-06-14,NA,0,"female","adult","Orange County",NA,28.3795,-81.3857,NA,NA,NA,NA
"1593384","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-09,NA,21,"female","adult","Orange County",NA,28.6349,-81.5493,NA,NA,NA,NA
"1593408","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-07-06,NA,0,"female","adult","Orange County",NA,28.4731,-81.6168,NA,NA,NA,NA
"1593451","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-23,NA,0,"female","adult","Orange County",NA,28.7583,-81.5023,NA,NA,NA,NA
"1593489","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-02-23,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1593532","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-01-25,NA,0,"female","adult","Orange County",NA,28.3714,-81.4195,NA,NA,NA,NA
"1593571","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-16,NA,0,"female","adult","Orange County",NA,28.4731,-81.6168,NA,NA,NA,NA
"1593612","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-03-21,NA,0,"female","adult","Orange County",NA,28.5101,-81.4841,NA,NA,NA,NA
"1593655","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-02-08,NA,0,"female","adult","Orange County",NA,28.4983,-80.9963,NA,NA,NA,NA
"1593698","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-02,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1593724","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-07-27,NA,14,"female","adult","Orange County",NA,28.5101,-81.4841,NA,NA,NA,NA
"1593746","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-08-16,NA,0,"female","adult","Orange County",NA,28.3809,-81.1896,NA,NA,NA,NA
"1593793","Mosquito surveillance in Orange County, Florida, USA. 2016","DOI:10.5281/zenodo.1220220",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000261","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-12-20,NA,0,"female","adult","Orange County",NA,28.5101,-81.4841,NA,NA,NA,NA
